id,name,text,trans
0000000000000,燕,プロデューサー、相談がある。,制作人，我有事想跟你商量。
0000000000000,{user},なんでしょう？　雨夜さん。,什么事？雨夜同学。
0000000000000,燕,これまでの『クライアイ』は、\n十王星南に向けた曲だった。,到目前为止的『Cry Eye』，\n一直是针对十王星南的曲子。
0000000000000,燕,だが、これからその曲を、ファンに\n向けて披露することになる。,但今后，我会在粉丝们\n面前表演这首曲子。
0000000000000,{user},こんなに良い曲が、たった1回で役目を\n終えるなんてもったいない。,这么好的曲子只唱一次就结束使命，\n也太可惜了。
0000000000000,{user},ファンの方々にも聴いてほしい。\nそう思ったんですよ。,我也想让粉丝们听一听。\n我是这么想的。
0000000000000,燕,……そうだな。私もそう思う。\nであれば、定義を変える必要がある。,……是啊。我也这么想。\n这样的话，就必须要重新定义它了。
0000000000000,燕,これは、星南のためだけの曲ではない。\nファンのための曲である、と。,这首曲子，不只是为了星南。\n也是为了我的粉丝们而唱。
0000000000000,{user},できますか？,你能做得到吗？
0000000000000,燕,ファンへの愛を伝えればいいのだろう？\nいつもやっていることだ。,就是向粉丝传达爱就行了吧？\n这是我一直在做的事情。
0000000000000,{user},雨夜さんなら、\nそう言ってくれると思いました。,我就知道，\n雨夜同学一定会这么说。
0000000000000,{user},今度はあなたを応援するファンの心に、\n火を灯してあげてください。,这次，请你点燃\n那些支持你的粉丝们的心吧。
0000000000000,燕,……フ、星南のために書いた歌詞だが、\nファンの心を鼓舞する歌詞と見ても、,……呵，明明是为星南而写的歌词，\n哪怕作为鼓舞粉丝的歌词来看
0000000000000,燕,違和感を覚えないとはな。\n無意識に望みを反映していたらしい。,竟然也毫无违和感。\n看来是在无意识间，折射出了我内心的愿望呢。
0000000000000,{user},望み、ですか？,愿望，是吗？
0000000000000,燕,私がアイドルである以上、\nそのパフォーマンスは\nファンに向けられるべきだ。,只要我还是偶像，\n我的表演就应该\n面向我的粉丝。
0000000000000,燕,だから、きっと最初から……\n私はこの展開を想定していたのだろう。,所以，一定从最开始……\n我就预想到了这种展开吧。
0000000000000,{user},流石、雨夜さんですね。,真不愧是雨夜同学。
0000000000000,燕,本気で思っているのか？,你是真心这么想的吗？
0000000000000,{user},本気ですよ。あなたはいつだって、\n応援してくれるファンを見ている。,是真心的。你无论何时都\n注视着支持你的粉丝。
0000000000000,{user},雨夜燕は誇り高いアイドルです。\n心から尊敬しています。,雨夜燕是一位心怀高傲风骨的偶像。\n我由衷地尊敬着你。
0000000000000,燕,な、なんだ急に！\n調子が狂うからやめろ！,你、你突然说什么呢！\n节奏都被你打乱了，快住嘴！
0000000000000,{user},褒めたのに……,明明是在夸奖你……
0000000000000,燕,……ところで、星南に向けたライブの\n時は、律儀に席を外していたのだろう？,……说起来，当时那场面向星南的演出，\n你还真是恪尽职守地主动回避离场了呢？
0000000000000,{user},ええ、まあ。\n観たかったですが……,嗯，算是吧。\n虽然我很想看……
0000000000000,燕,今度は、観ていても構わんぞ。,这次，我不介意你在旁边看。
0000000000000,燕,貴様も、私のファンのひとりだからな。\nその期待には応えてやる。,因为你这家伙，也算是我的一名粉丝。\n我就勉为其难回应你的期待吧。
0000000000000,{user},本当ですか？\nそれでは少しだけ観客席に行きますね。,真的吗？\n那我就稍微到观众席去一下。
0000000000000,燕,フン、珍しくウキウキだな。,哼，难得看你这么兴高采烈呢。
0000000000000,{user},大好きなアイドルのライブですから。,因为这是我最喜欢的偶像的演出。
0000000000000,燕,……そ、そうか。,……是、是吗。
0000000000000,燕,そろそろライブが始まるな。\nなにか言っておくことはあるか？,演出差不多要开始了。\n你有什么要对我说的吗？
0000000000000,{user},では……雨夜さん。\nどうか俺たちの心に届けてください。,那么……雨夜同学。\n请你务必传达到我们的心里。
0000000000000,{user},命がけで星を散らす、\n最高の『クライアイ』を！,赌上性命击溃繁星，\n呈现一场最顶级的『Cry Eye』吧！
0000000000000,燕,――任せておけ。,——包在我身上。
info,adv_cidol-atbm-3-018_03.txt,,
译者,mk2,,
