id,name,text,trans
0000000000000,佑芽,第765回！,第765回！
0000000000000,佑芽,『GO MY WAY!!』鑑賞会～～～！,『GO MY WAY!!』鉴赏会～～～！
0000000000000,ことね,『GO MY WAY!!』\n初レッスンだっつーの！\nなんだよ、第765回って！！,这才是『GO MY WAY!!』第一次啊！\n什么第765回啊！！
0000000000000,咲季,まぁまぁ、細かいことはいいじゃない。,好了好了，不要在意这些细节。
0000000000000,咲季,まずは先輩たちのライブを、\n3人で観て、研究しましょう。,先让我们三个一起\n看看前辈们的演唱会研究一下吧。
0000000000000,咲季,参考になりそうな\nライブディスクを持ってきたわ。,我拿来了能当做参考的\n演唱会碟了哦。
0000000000000,ことね,…………すっげぇー数。,…………真多啊。
0000000000000,佑芽,ぜ～～んぶっお姉ちゃんの私物だよ♪,全～～部都是姐姐自己的哦♪
0000000000000,ことね,マジかぁ……あ。\nこれ行きたかったやつだ。,来真的啊。\n这个我好想去的来着。
0000000000000,咲季,じゃあこれから観ましょう。\n『GO MY WAY!!』も\n歌ってたはずよ。,那就来看吧。\n这里面肯定也唱了\n『GO MY WAY!!』的。
0000000000000,佑芽,じゃあこれにしよ～！,那就来看这个吧～！
0000000000000,咲季,ちゃんと動きとか見ておくのよ。\n遊びじゃないんだからね。,要好好看动作什么的哦。\n这可不是玩的。
0000000000000,一同,はーい！,好ー！
0000000000000,一同,はあぁぁ～～……♪,啊～～……♪
0000000000000,佑芽,さいっこ～～～だったねっ！！,太～～～好了啊！！
0000000000000,咲季,ええ。観ているだけで胸が高鳴る――\n自然と笑顔になるパフォーマンスだわ。,嗯嗯。光是看着就情绪高涨――\n是自然的就能让人高兴的表演啊。
0000000000000,ことね,ずーっと観てたいよな。浸っていたい。,真想一直看下去啊。想泡在里面。
0000000000000,佑芽,一緒に歌いたくなっちゃうんだよね～！\nファンのみんなも楽しそうだし！,听着就想要一起唱啊～！\n粉丝们也很享受的样子！
0000000000000,ことね,次っ！　次はこれ観ようぜ！,下一个！下一个看这个吧！
0000000000000,佑芽,こっちも良さそうだよ！？\nどっちがいいかな？\nどっちも観ちゃう！？,这个看起来也挺不错！？\n选哪个啊？\n全都要！？
0000000000000,咲季,ちょっと、ちょっと。\n目的を忘れてるんじゃない～？,等下，等下。\n你俩是不是已经忘了目的了～？
0000000000000,一同,えへへ～……,诶嘿嘿～……
0000000000000,佑芽,振り付けだと、GO MY WAY～♪　\nのところで\n指をピーンとするのかっこいいよね！,动作的话，GO MY WAY～♪　\n的时候\n手指的那一下真可爱吧！
0000000000000,佑芽,それに先輩のウインクも可愛い～♡,还有前辈的wink也好可爱～♡
0000000000000,ことね,わかる～！　あたしはぁ～、\n歌詞がけっこー好きでさ。,就是啊～！我呀～、\n好喜欢这个歌词的。
0000000000000,ことね,一番大好きな私になり～た～い～♪\n――ってトコ、いいよね！,最喜欢的最好的我想变成为这样～的～我～♪\n――的地方、真好吧！
0000000000000,ことね,自分が自分を大好きでいるって、\n大切なことだよな～って！,自己喜欢上自己，\n真的是非常的重要啊！
0000000000000,咲季,そうね。どんな<r\=とき>時代</r>も、\nGO 前へ!!　GO MY 上へ!!　よ！,是啊。不管是什么<r\=时间>时代</r>都要，\nGO 向前!!　GO MY 向上!!　呦！
0000000000000,佑芽,誰かのためでも、誰かの道ではなく、\n自分の道――MY WAYだもんね。,既不是为了谁，也不是谁的道路，\n而是自己的路――MY WAY嘛。
0000000000000,ことね,それってさ、\nわかってはいても難しいんだよ。,就是说啊，\n就算是知道了也很难啊。
0000000000000,ことね,あたしも比べられたらどうしよ～って\n焦ってたし、今でもドキドキしてる。,我也想要是被拿去对比了可怎么办啊\n就很焦虑，就是现在也很紧张。
0000000000000,佑芽,あたしたちなりの\n『GO MY WAY!!』……,我们自己风格的\n『GO MY WAY!!』……
0000000000000,佑芽,夢の途中のあたしたちだからこその\n『GO MY WAY!!』――,正是在追梦途中的我们才有的\n『GO MY WAY!!』――
0000000000000,咲季,そうよ！,就是！
0000000000000,咲季,先輩たちをただ真似るだけじゃない。,我们不能只是对前辈们的模仿。
0000000000000,咲季,わたしたちの『GO MY WAY!!』を\n見つけていくわよ！,我们要找到我们自己的\n『GO MY WAY!!』！
info,adv_event_026_main-03.txt,,
译者,囗囗,,
