id,name,text,trans
0000000000000,あさり先生,{user}くん。\n今日はとっても大事な授業をします。,{user}同学。\n今天我们要上非常重要的课。
0000000000000,あさり先生,『Hatsuboshi IDOL FESTIVAL』――\n『H.I.F』についてです。,关于“Hatsuboshi IDOL FESTIVAL”――\n也就是“H.I.F”。
0000000000000,あさり先生,初星学園最大のイベントである\n『H.I.F』ですが、,虽然“H.I.F”是初星学园最大的活动，
0000000000000,あさり先生,今冬は、ルールにいくつかの調整が\n入ります。,但今年冬天，规则会有一些调整。
0000000000000,あさり先生,出場アイドルを例年よりも\nさらに厳選し、,我们会比往年更严格地筛选出场偶像，
0000000000000,あさり先生,ソロとユニットによる\n部門分けがなくなります。,并且不再区分个人和组合部门。
0000000000000,あさり先生,次の『H.I.F』は、\nいつもよりもずっと、ずっと――……,接下来的“H.I.F”，会比以往还要、还要――……
0000000000000,あさり先生,ハイレベルな大会になることでしょう！,会变成高水准的比赛吧！
0000000000000,{user},望むところです。,正合我意。
0000000000000,あさり先生,きみならきっと、\nそう言うと思っていました。,如果是你，\n我就知道你会这么说。
0000000000000,あさり先生,新ルールについては、\n順次説明していきますが、,关于新规则，\n我会依次说明，
0000000000000,あさり先生,まずはより厳しくなった、\n『H.I.F<r\=セレクション>選抜試験</r>』について。,但首先，是变得更严格的\n“H.I.F<r\=セレクション>选拔考试</r>”。
0000000000000,あさり先生,『H.I.F』の参加資格を得るためには、,为了获得“H.I.F”的参加资格，
0000000000000,あさり先生,3回ある試験に参加し、\n好成績をおさめる必要があります。,需要参加3次考试，\n并取得好成绩。
0000000000000,{user},試験回数が増えていますね。,考试次数增加了呢。
0000000000000,あさり先生,それだけではありません。\n足切りラインがグッと上がっています。,不只是这样。\n淘汰线也大幅提高了。
0000000000000,あさり先生,今冬の<r\=セレクション>『選抜試験』</r>は、いわば――,今年冬天的<r\=セレクション>“选拔考试”</r>，可以说――
0000000000000,あさり先生,新たなる<r\=プリマステラ>『一番星』</r>花海佑芽への\n挑戦者を選ぶ、地獄の試練なんです！,是选拔挑战新<r\=プリマステラ>“一番星”</r>花海佑芽的\n挑战者的地狱试炼！
0000000000000,あさり先生,挑戦者の中には……いまや\nトップアイドルとさえ呼ばれている\n元王者・十王星南さんも含まれます。,挑战者中……甚至包括现在\n被称为顶级偶像的\n前王者·十王星南小姐。
0000000000000,あさり先生,なにもかもが異例の大会……,一切都很异常的比赛……
0000000000000,あさり先生,きみと、きみの担当アイドルが、\nどこまで健闘できるのか――,你和你负责的偶像，\n能奋战到什么程度――
0000000000000,あさり先生,先生、応援していますからね！,老师会支持你们的！
info,adv_pstory_003_hski_world-explanation-selection.txt,,
译者,deepseek-v4-pro,,
