id,name,text,trans
0000000000000,{user},昼食は、ここで良かったんですか？,午饭在这里吃，可以吗？
0000000000000,ことね,もっちろん！　お客として来る\nファミレスは、最高ですからぁ～♪,当然咯！作为客人来的\n家庭餐厅，才是最棒的～♪
0000000000000,ことね,あ、そういえばこの前、\nちびどもとも来たんですよ。,啊，对了，前几天\n我还跟小鬼们来过呢。
0000000000000,ことね,そしたら、ドリンクバーで\nジュースを混ぜてたんですけど……,然后呢，他们在饮料吧\n把果汁混在一起……
0000000000000,ことね,プロデューサーは、\nやったことあるんですかぁ？,制作人，\n你干过这种事吗～？
select,,あります,有
select,,ありません,没有
select,,興味はあります,有兴趣
0000000000000,{user},オレンジとレモンスカッシュとか、\n結構美味しかったですよ。,橙汁和柠檬汽水兑起来什么的，\n还挺好喝的哦。
0000000000000,ことね,おお、オレモンスカッシュ……！\n王道を押さえているとは、\nやりますねぇ！,哦哦，橙柠汽水……！\n居然很懂王道，\n有两下子嘛～！
0000000000000,ことね,でもでもぉ……実は、もーっと美味しい\n組み合わせがあるんですよぉ♪,不过不过～……其实呢，还有更～好喝的\n搭配哦～♪
0000000000000,ことね,今日は、うちのちびどもお勧めで、\n特に美味しかったミックスジュース……,今天呢，我家小鬼们推荐的、\n特别好喝的混合果汁……
0000000000000,ことね,プロデューサーに、\nぜーんぶ教えてあげちゃいますネ♪,制作人，\n我就全～都告诉你吧♪
0000000000000,{user},そのままでも、美味しいですからね。,不兑的话，直接喝也很好喝的呀。
0000000000000,ことね,……あたしも、\nそう思ってたんですけどねぇ～。,……我以前，\n也是这么想的来着～。
0000000000000,ことね,ちびどもがくれた、コーラと\nメロンソーダ混ぜたの飲んだら……,喝了小鬼们调给我的可乐加\n蜜瓜汽水之后……
0000000000000,ことね,ザ・背徳の味って感じで、\n忘れられないんですよぉ～～！！,那简直就是“罪恶的味道”，\n让人忘不掉哦～！！
0000000000000,{user},（……子どもの考えた\n　最強のドリンク、恐るべし……）,（……小孩子想出来的\n　最强饮料，真是可怕……）
0000000000000,ことね,お、どんなジュースを\n作りたいんですかぁ？,哦，你想做什么样的果汁\n呢～？
0000000000000,{user},疲労回復のレモン系をベースに、\n栄養として野菜ジュースを混ぜ……,以能消除疲劳的柠檬类饮料为基底，\n再混入蔬菜汁补充营养……
0000000000000,ことね,いや、それもう、咲季のSSD理論と\n変わんないからっ！！,不对，那已经和咲季的\nSSD理论没什么两样了啦！！
0000000000000,ことね,もう……今度あたし、\nスムージー作ってきます。,真是的……下次我\n做个果昔带过来。
0000000000000,ことね,それ飲んで、楽しい食生活を\n思い出してくださいネ！,喝下它，\n要好好回想一下吃饭的快乐哦！
info,adv_pevent_003_fktn_activity_021.txt,,
译者,deepseek-v4-flash,,
