id,name,text,trans
0000000000000,ダンストレーナー,う～む……,嗯……
0000000000000,ボーカルトレーナー,どうしたんですか？\nそんなに渋い顔をして……,怎么了？\n脸色那么难看……
0000000000000,ダンストレーナー,これは『H.I.F』出場見込みの生徒\nを対象とした実践型レッスンだ。,这本来是针对有希望参加『H.I.F』的学生\n而举行的实践型课程。
0000000000000,ダンストレーナー,つまり、初星学園でも上位の精鋭が\nこのレッスンに参加している。,也就是说，即使是初星学园的精英偶像，\n也会参加这个课程。
0000000000000,ダンストレーナー,だが……,但是……
0000000000000,ボーカルトレーナー,も、もしかして、レベルが……？,难、难道说，水平……？
0000000000000,ダンストレーナー,そうだ！　高すぎる！！,没错！太高了！！
0000000000000,ボーカルトレーナー,そっち！？,居然是太高了吗！？
0000000000000,ダンストレーナー,年々レベルが上がっているとは思って\nいたが……まさか、ここまでとは。,虽然我是觉得水平年年都在提高……\n但没想到竟然到了这种程度。
0000000000000,ビジュアルトレーナー,分かるわぁ、\n私も同じ感想を抱いていたの。,我懂我懂，\n我也有同样的感想。
0000000000000,ボーカルトレーナー,良いことじゃないですか。\n何か問題でも？,这不是好事吗。\n有什么问题吗？
0000000000000,ダンストレーナー,現状、私たちは生徒ひとりひとりに\n最適な指導ができているとは言い難い。,现状是，我们很难对每个学生\n进行最合适的指导。
0000000000000,ビジュアルトレーナー,人数が多すぎるものねぇ。,人数太多了呢。
0000000000000,ダンストレーナー,だが、ここまでレベルが上がると個々の\n適性に合わせた指導が大事になる。,但是，水平提高到这种程度后，\n依照每个人的特性进行指导就更加重要了。
0000000000000,ビジュアルトレーナー,現状、それらはプロデューサー科の生徒\nに任せてしまっているわ。,结果现在，这些工作都交给\n制作人科的学生了呢。
0000000000000,ビジュアルトレーナー,でも、私たちにもまだやれることは\nたくさんあるはずよ。,但是，肯定还有很多我们能做的事。
0000000000000,ビジュアルトレーナー,生徒のレベルが上がっているなら、\n私たちも成長しないといけないわ♪,如果学生的水平在提高，\n我们也必须成长才行呢♪
0000000000000,ボーカルトレーナー,そうですね。時間は限られてますけど、\nできるだけ生徒と向き合って、,是啊。虽然时间有限，\n但尽可能地认真对待学生，
0000000000000,ボーカルトレーナー,彼女たちの夢の手助けをするのが、\n训练员の仕事ですから！,帮助她们实现梦想，\n就是我们训练员的工作嘛！
0000000000000,ダンストレーナー,ああ。今後のレッスンの改善案を\n作成して、学园长に提出しよう！,嗯。把今后的课程改善方案做出来，\n向学园长提交吧！
info,adv_csprt-3-0100_01.txt,,
译者,pm,,
