id,name,text,trans
0000000000000,学園長,『Hatsuboshi IDOL FESTIVAL』\n優勝者は――,『初星偶像节』\n获胜者是――
0000000000000,佑芽,プロデューサーさん。,制作人。
0000000000000,佑芽,いつか、約束しましたよね。\nもう『負けた』とは言わないって。,以前，我们约好了吧。\n说不再说『输了』的。
0000000000000,佑芽,約束を破ります。,我违背了约定。
0000000000000,佑芽,今日は、あたしの負け、です。,今天，是我输了。
0000000000000,佑芽,人生で一番の、大敗北です。,是人生中最大的惨败。
0000000000000,佑芽,はじめてです……\nこんなに爽やかな気持ちなのに。,这是第一次……\n明明心情这么爽快。
0000000000000,佑芽,<em\=>それ</em>がすごくイヤだ……！,<em\=>那个</em>非常讨厌……！
0000000000000,佑芽,勝ちたいです……\nプロデューサーさん……！,我想赢……\n制作人……！
0000000000000,佑芽,このままで終わるもんか！！！,怎么能就这样结束！！！！
info,adv_pstory_003_hume_final-failure-01.txt,,
译者,deepseek-v4-pro,,
