id,name,text,trans
0000000000000,星南,お待たせ、プロデューサー。,久等了，制作人。
0000000000000,{user},約束した覚えはありませんよ。,我可不记的和你有约。
0000000000000,{user},いいんですか、敗北したばかりの\n担当アイドルたちを放っておいて。,放着刚吃了败仗的\n负责偶像们不管真的好吗？
0000000000000,星南,あの子たちに背を押されたのよ――\n会場から足早に去っていく\nあなたを見て。,是那些孩子从背后推了我一把——\n看到你匆匆离开会场的时候。
0000000000000,ことね,もう、なにやってるんですか、\n星南先輩。早く追いかけてください。,真是的，你在干什么呀，\n星南前辈。快追上去啦。
0000000000000,{user},ハハ……別に、逃げたりはしませんよ。,哈哈……我又不是在逃。
0000000000000,星南,そう？　なんだか様子が\nおかしかったから……心、配……,是吗？总觉得你的样子\n不太对劲，所以……担、心……
0000000000000,星南,プロデューサー……あなた……,制作人……你……
0000000000000,星南,泣いているの？,你在哭吗？
select,,……いけませんか？,……不可以吗？
0000000000000,星南,……どうして？,……为什么？
0000000000000,星南,私があなたの前で『<r\=プリマステラ>一番星</r>』に\nなったのは、二度目でしょう……？,我在你面前成为『<r\=プリマステラ>启明星</r>』，\n已经是第二次了吧……？
0000000000000,星南,十王星南がトップアイドルになった\nあのときだって……,哪怕是十王星南成为顶级偶像的\n那个时候也一样……
0000000000000,星南,プロデューサー……ありがとう。,制作人……谢谢你。
0000000000000,星南,ぜんぶ、ぜんぶ、あなたのおかげ。,全部，全部，都是你的功劳。
0000000000000,星南,あなたは……いつも通り平然と……\n私を支えてくれたじゃない。,你不是……和往常一样平静地……\n支持着我的吗？
0000000000000,{user},アイドルが泣いている前で……\n涙を見せるわけにはいきません。,在哭泣的偶像面前……\n我是不能掉眼泪的。
0000000000000,{user},別れた後で泣きました。,是分开之后才哭的。
0000000000000,星南,――ここで、こうやって？,——就在这里、像这样？
0000000000000,{user},はい。夢が叶った……と。,是的。梦想实现了……
0000000000000,星南,……ばかね。,……真是个傻瓜呢。
0000000000000,星南,今回ばかりは……\n勉強に……ならないわ……,唯独这一次……\n我却没办法……把那当成什么经验……
0000000000000,星南,追いかけて正解よ……覚悟なさい。,追过来是对的……做好觉悟吧。
0000000000000,星南,あの日のぶんも、一緒に泣くわ。,那一天的份，我也会陪你一起哭。
0000000000000,星南,次に夢が叶うときも、そのまた次も。\n何度だってそうしましょう。,下次梦想实现的时候，再下次也一样。\n不管多少次，我们都这样吧。
0000000000000,星南,いいわね。,好吗？
0000000000000,{user},必ず。……星南さん。,一定。……星南。
0000000000000,星南,……なあに？,……什么事？
0000000000000,{user},素晴らしい演説でした。,真是一场精彩的演讲。
0000000000000,{user},トップアイドルになったあの日よりも、\nさらに大胆な宣言でしたね。,比成为顶级偶像的那天，\n还要更大胆的宣言呢。
0000000000000,星南,そのくらいしなければ、\n申し訳が立たないと思ったの。,我是觉得，不做到那种程度，\n实在说不过去。
0000000000000,星南,学園全体の注目度が大きく上がり、\n今後、初星学園のアイドルは、より高い\n水準を期待されるようになるわ。,整个学园受到关注的程度大幅提升，\n今后，初星学园的偶像们，\n会被期待达到更高的水准。
0000000000000,星南,より厳しい基準で\n評価されるようになるわ。,今后评价她们的标准，\n也会更加严格。
0000000000000,星南,インフレーションのきっかけとなった\n私を恨む生徒たちも、きっといる。,我成了这轮“膨胀”的导火索，\n恨我的学生肯定也有吧。
0000000000000,{user},大成しやすくなった新環境を、\nアイドル候補生が望まないはずがない。,一个更容易出人头地的新环境，\n偶像候补生不可能不向往。
0000000000000,星南,だとしても、\nできる限りのことをしたいの。,即便如此，\n我还是想把力所能及的事都做了。
0000000000000,星南,学園を去る私が、\n後輩たちに遺せるものは……,即将离开学园的我，\n能够留给后辈们的是……
0000000000000,星南,頂点の『先』があるのだと、\nこの身をもって教えること。,以我自身证明，顶点之后还有“更前方”。
