id,name,text,trans
0000000000000,{user},お疲れ様でした、雨夜さん。,辛苦了，雨夜同学。
0000000000000,{user},『N.I.A』はまだ続きますが、\nここで一度休息を入れましょう。,虽然『N.I.A』还在继续，\n但也请稍作休息。
0000000000000,燕,なんだと？\n休んでいる場合なのか？,你说什么？\n现在是休息的时候吗？
0000000000000,{user},最近の雨夜さんは、\n超過密スケジュールです。,最近雨夜同学的安排，\n实在太过密集了。
0000000000000,{user},体調を崩しては元も子もない。,把身体搞垮了就得不偿失了。
0000000000000,燕,むぅ……それはそうだが……\nもっと焦れと貴様は言っただろう？,唔……话是这么说……\n但你不是让我更加焦急些吗？
0000000000000,{user},焦りながら休んでください。,请一边焦急一边休息。
0000000000000,燕,無茶を言うな！！,别说胡话了！！
0000000000000,{user},休む余裕は作ったつもりです。\n雨夜さんのランキングは急上昇中、,我自认为已经给你留足了休息时间。\n而且雨夜同学的排名也在急速上升，
0000000000000,{user},極月学園との戦いも、\n今のところ優勢に進んでいる。,与极月学园的竞争，\n目前也处于优势。
0000000000000,燕,だが、秦谷の指導が……,但是，关于秦谷的指导……
0000000000000,{user},秦谷さんの指導は、\n引き続き俺も手伝いましょう。,对秦谷同学的指导，\n我也会继续帮忙进行的。
0000000000000,燕,……分かった。\nそこまで言うなら休ませてもらう。,……我明白了。\n既然说到这个份上了，就让我也休息一下吧。
0000000000000,{user},闘争心は忘れないでくださいよ。\nまだ挑戦の途中ですから。,也请继续保持斗志。\n战斗还没有结束呢。
0000000000000,燕,フン、分かっている。,嗯，我知道。
0000000000000,燕,全力で戦い続けるために、休む。\nこれも、アイドルの基本だからな。,为了能够全力战斗而休息。\n这也是偶像的基本啊。
info,adv_pstory_002_atbm_ending-normal-02.txt,,
译者,フォーラ,,
