id,name,text,trans
0000000000000,美鈴,……プロデューサー。大事な質問を\nしてもよろしいでしょうか？,……制作人。可以问您一个重要的问题吗？\n
0000000000000,{user},どうぞ、秦谷さん。,秦谷同学，请说。
0000000000000,美鈴,わたし、迷走していますか？,我、是不是在迷失？
select,,はい！,是的！
0000000000000,美鈴,まあ、短くていいお返事を\nありがとうございます。,哎呀，谢谢您这么简洁明了的回答。
0000000000000,美鈴,わたしが怒りだす前に……\nきちんとした説明をいただいても？,在我发火之前……\n可以请您好好解释一下吗？
0000000000000,{user},このまま特訓を続けても、決して……,即使继续这样特训下去，你也绝不可能……
0000000000000,{user},冬の『H.I.F』で勝つことは\nできないでしょう。,在冬季的『H.I.F』中获胜吧。
0000000000000,美鈴,わたしもそう思います。,我也这么认为。
0000000000000,美鈴,己が理想とするアイドルのかたち。\nそれを見失ってしまっては……\nアイドルとは呼べないと。,自己理想中的偶像形态。\n若是连这一点都迷失了……\n那就称不上是偶像了。
0000000000000,美鈴,プロデューサー……どうしてわたしが\n自分で迷走に気づくまで、,制作人……为什么直到我自己\n察觉到迷失之前，
0000000000000,美鈴,指摘してくださらなかったんですか。,您都没有给我指出呢？
0000000000000,{user},迷走している間は、\n一生懸命レッスンしてくれるからです。,因为在迷失期间，你会拼命练习。
0000000000000,美鈴,まあ？　まあ？　まあ？,哎呀？　哎呀？　哎呀？
0000000000000,{user},（近い近い……！）,（好近好近……！）
0000000000000,{user},もうすこし説明しますので、\n落ち着いてください。,我会再解释一下，请冷静下来。
0000000000000,美鈴,わたしは、<em\=>まだ</em>、冷静ですが……\n……慎重に回答してくださいね。,我<em\=>现在还</em> 很冷静……\n……请您慎重回答哦。
0000000000000,{user},仲間たちとの特訓は、秦谷美鈴にとって\n勝利の決定打にはなりえない。,和伙伴们的特训，对秦谷美铃来说，\n无法成为取得胜利的决定性一击。
0000000000000,{user},しかし、着実に基礎能力を伸ばす効果が\nあります。先日お話しした通りですね。,但是，有稳步提高基础能力的效果。\n正如前几天所说。
0000000000000,美鈴,……いままでさぼっていたぶんを、\n取り戻してしまったような気分です。,……感觉就像把之前偷懒的部分，\n都给补回来了。
0000000000000,美鈴,でも……プロデューサー？　まさか、\nそれだけではありませんよね？,但是……制作人？\n难道，不止因为这些吧？
0000000000000,{user},もちろんです。ぜひともここで、\n状況を思い出していただきたい。,当然。还请你务必在这里\n回想一下现在的状况。
0000000000000,{user},俺は現在、秦谷美鈴と月村手毬。,我现在，可是在被迫同时培育——
0000000000000,{user},ふたりの問題児を、\n同時にプロデュースさせられている\nようなものであるとッ！,秦谷美铃和月村手毬——\n你们这两个问题儿童啊！
0000000000000,美鈴,あぁ……そういえば……そうでした。,啊……说起来……是这样呢。
0000000000000,{user},この特訓、秦谷美鈴にとっては迷走でも\n月村手毬にとっては効果てきめんです。,这次特训，对秦谷美铃来说或许是误入歧途，\n但对月村手毬而言，效果却是立竿见影。
0000000000000,{user},彼女を、無事、軌道に乗せられたと\n自負しています。,我自认为，已经让她顺利步入正轨。
0000000000000,美鈴,お疲れ様でした……プロデューサー。,辛苦了……制作人。
0000000000000,{user},……実際、月村さんはすごいですよ。,……事实上，月村同学很厉害哦。
0000000000000,{user},夏の『<r\=プリマステラ>一番星</r>』を逃そうが、\n計算外のところでトップアイドルが\n誕生しようが、なにも関係がない。,哪怕没能拿下夏季的『<r\=Prima Stella>启明星</r>』，\n哪怕在计划外诞生了顶级偶像，\n这些都无关紧要。
0000000000000,{user},さらなる急成長を果たし、\n冬の『H.I.F』でも、\n変わらず優勝候補のひとりです。,她实现了进一步的飞速成长，\n在冬季的『H.I.F』中，\n依旧是冠军候补之一。
0000000000000,美鈴,ふふふ……いまごろなにを言って\nいるんですか？,呵呵呵……您现在说什么呢？
0000000000000,美鈴,まりちゃんはすごいんです。最初から\n……わかっていたことでしょう？,小毬从最初开始就很厉害哦。\n……您明白的吧？
0000000000000,{user},考えが甘かった。予想以上でしたよ。\n『N.I.A』以降、ずっと絶好調のまま\nですし……まさかあれほどとは。,是我想得太天真了。她远比我预想的还要厉害。\n自『N.I.A』之后，她就一直保持着绝佳状态……\n真没想到竟然会强到那种程度。
0000000000000,美鈴,中等部ナンバーワンアイドル。\nそう呼ばれていた子ですよ。,那孩子，可是被称作中等部No.1偶像的人。
