id,name,text,trans
0000000000000,莉波,お父さん、お母さん、\n私、初星学園に通いたい！,爸爸，妈妈，\n我想去初星学园！
0000000000000,母,莉波、落ち着いて。\n……本気なの？,莉波，冷静点。\n……你是认真的吗？
0000000000000,莉波,……本気だよ。,……我是认真的。
0000000000000,莉波,音楽の先生も、クラスで一番だって、\n授業で褒めてくれたし、\nカラオケでも、一番上手だって。,音乐老师也说过我是全班第一，\n在课上夸过我，\n还说我唱卡拉OK也是最棒的。
0000000000000,父,……莉波。よく考えたのか？,……莉波。你想清楚了吗？
0000000000000,莉波,……うん。私、アイドルになりたい。,……嗯。我想成为偶像。
0000000000000,父,……そうか。,……是吗。
0000000000000,父,苦しくなったら、いつでも、\n家に戻ってきていいんだぞ。,要是觉得辛苦，随时都可以\n回家来。
0000000000000,莉波,心配しないで。授業は、\n厳しいかもしれないけど――,别担心。课程也许会很辛苦——
0000000000000,莉波,私の選んだ夢だから。,因为这是我选择的梦想。
0000000000000,咲季,みんなー、聴いてくれて、\nありがとうございました！,大家——！谢谢你们来听！
0000000000000,咲季,1年1組の教室で、ライブとコント、\n軽食も楽しめるお店をやってます。,我们在一班一班教室里开了个店，\n可以看演出、看短剧，还能吃小吃。
0000000000000,一同,ぜひ遊びに来てください！,请一定要来玩！
0000000000000,莉波,（私がアイドルを目指したのは、\nみんなと比べると、すごく平凡な理由）,（我想成为偶像的理由，\n和大家比起来，真的很平凡）
0000000000000,莉波,（子供のころにテレビで見た、\n歌のお姉さんみたいに、\nみんなを笑顔にしたくて）,（就像我还是小孩子时，在电视上看到的\n唱歌的姐姐那样，\n想让大家露出笑容）
0000000000000,莉波,（寂しかった子供のころの私を、\n笑顔にしてあげたくて――）,（想让那个寂寞的、还是小孩子的我，\n也能露出笑容——）
0000000000000,莉波,（……でも、それは、\n私じゃなくても、きっと――）,（……可是，这种事\n就算不是我，也一定——）
0000000000000,燕,ふっ、1年生もなかなかやるな。,哼，一年级也干得不错。
0000000000000,莉波,あ、燕ちゃん。お疲れさま。,啊，小燕，辛苦了。
0000000000000,莉波,燕ちゃんのステージ、\nすごく盛り上がってたね。,小燕的舞台，\n气氛好热烈呢。
0000000000000,燕,ああ、ラストに控える星南を、\n喰ってやるつもりで歌ったからな。,啊，我可是怀着要胜过\n最后登场的星南来唱的。
0000000000000,燕,最後の文化祭に相応しい、\n最高のライブを届けることができた。,献上了配得上最后一场文化祭的\n最棒演出。
0000000000000,莉波,……うん、よかった。\nみんなで作り上げた文化祭――,……嗯，太好了。\n大家一起打造出来的文化祭——
0000000000000,莉波,最高の思い出になったよ。,成了最美好的回忆。
0000000000000,莉波,この日のために、\n生徒会のみんなで頑張ってきて。,为了这一天，\n学生会的大家一起努力到了现在。
0000000000000,莉波,大好きなアイドルたちが、\nみんなを笑顔にしてくれて――,最喜欢的偶像们，\n让大家都露出了笑容——
0000000000000,燕,姫崎……,姬崎……
0000000000000,莉波,最後の文化祭が、こんなにも、\n楽しくて、素敵……な……,最后一场文化祭，竟然这么\n开心、这么美好……
0000000000000,燕,……――,……——
0000000000000,星南,みんな、盛り上がっているかしらー？,各位，气氛是不是已经热起来了——？
0000000000000,星南,ライブは一旦休憩だけど――\nここでサプライズの\n特別企画を発表するわ！,演出虽然暂时告一段落——\n不过，我要在此公布一个\n惊喜的特别企划！
0000000000000,莉波,……星南会長？,……星南会长？
0000000000000,星南,なんとなんと、飛び入り大歓迎の、\n初星アイドルコンテストを開催します！,没错，我们现在要举办一场\n欢迎临时报名参加的初星偶像大赛！
0000000000000,星南,参加資格は――\n<em\=>アイドルであること</em>、以上！,参赛资格——\n<em\=>是偶像</em>，以上！
0000000000000,星南,自信のあるアイドルは、\nどんどん参加してちょうだい。,对自己有信心的人，\n就给我踊跃上台参加！
0000000000000,莉波,え……ええええええっ！？,诶……诶诶诶诶诶诶！？
0000000000000,莉波,そんなコンテスト、\n予定表にないよぉ！？,这种比赛，\n日程表上根本没有啊！？
0000000000000,燕,……まったく。会長の\n思い付きにも困ったものだな。,……真是的。会长的\n突发奇想也真让人头疼。
0000000000000,莉波,え、ええっと、どうしよう！\n受付を手伝いにいかないと……,诶，那个，怎么办！\n我得去帮忙接待才行……
0000000000000,燕,姫崎、参加してみたらどうだ？,姬崎，要不要参加看看？
0000000000000,莉波,わ、私が……？,我、我参加……？
0000000000000,燕,ああ。今日は100プロのスカウトも、\n会場に大勢来ている。,啊。今天100pro的星探们，\n也大批来到了会场。
0000000000000,燕,アイドル姫崎莉波を、\nアピールするチャンスだぞ。,这可是把偶像姬崎莉波\n展示出去的机会。
0000000000000,莉波,ええっ！？　だ、だめだよ、\n私、運営側だし、練習だって……,诶诶！？不、不行啦，\n我是负责运营的人，而且练习也……
0000000000000,燕,なにを言っている。姫崎は毎日、\nレッスンを続けてきただろう。,你在说什么。姬崎你每天，\n不是都在坚持训练吗？
0000000000000,燕,文化祭の仕事をこなしながら、\n後輩たちの面倒を見ながら、,一边处理文化祭的工作，\n一边照顾着后辈们，
