id,name,text,trans
0000000000000,{user},いよいよ、冬の『H.I.F』が\n始まります。,冬季的『H.I.F』终于要\n开始了。
0000000000000,莉波,うん。私にとっては、\nこれが最後の『H.I.F』。,嗯。对我来说，\n这是最后一场『H.I.F』了。
0000000000000,莉波,星南会長に挑んで、\n『<r\=プリマステラ>一番星</r>』になるんだ。,我要挑战星南会长，\n成为『<r\=プリマステラ>启明星</r>』。
0000000000000,{user},その意気です。,就是这个气势。
0000000000000,{user},夏の『H.I.F』から今日まで、\n本当によく頑張ってきましたね。,从夏季的『H.I.F』走到现在，\n真是拼尽全力了呢。
0000000000000,莉波,……うん。すごく、頑張ったよ。,……嗯。我真的，很努力了。
0000000000000,莉波,悔しかったから。,因为不甘心啊。
0000000000000,莉波,うあああああああああああっ！,唔啊啊啊啊啊啊啊啊啊啊啊！
0000000000000,莉波,（私の心が、体が――\n悔しいって……叫んでる！）,（我的内心，我的身体——\n正在呐喊……好不甘心！）
0000000000000,莉波,（――優勝したかった！！\n『<r\=プリマステラ>一番星</r>』になりたかった！！）,（——我想夺冠！！\n我想成为『<r\=プリマステラ>启明星</r>』！！）
0000000000000,莉波,私はっ、きみと一緒に――\nトップアイドルになりたいんだっ！！,我啊——想和你一起\n成为顶级偶像！！
0000000000000,莉波,今度は、絶対に勝ちたいから。,这次，绝对要赢。
0000000000000,{user},姫崎さんのここ数ヶ月の成長は、\n目覚ましいものがあります。,姬崎同学这几个月来的成长，\n实在是令人瞩目。
0000000000000,{user},アイドルの成長曲線は、\n緩やかな上昇カーブではなく、\nある日、一気に跳ね上がる。,偶像的成长曲线并非缓缓上升，\n而是在某一天骤然腾飞。
0000000000000,{user},3年間のたゆまぬ努力の種が、\n花開いたんです。,三年间不懈努力所播下的种子，\n如今终于绽放。
0000000000000,{user},諦めずに、投げ出さずに、\n努力を続けてきたからこそ、,正是因为你从未放弃、不曾松懈、\n持之以恒的努力，
0000000000000,{user},――<em\=>ここに間に合った</em>。,——<em\=>才赶上了这一刻</em>。
0000000000000,莉波,……うん。,……嗯。
0000000000000,莉波,諦めなくて、よかった。,没有放弃，真是太好了。
0000000000000,莉波,アイドルに、\n憧れ続けてよかった。,一直憧憬着成为偶像，\n真是太好了。
0000000000000,{user},――まだ、これからです。,——不，现在才刚刚开始。
0000000000000,{user},夢を叶えましょう。\n俺たちの夢を。,去实现梦想吧。\n我们的梦想。
0000000000000,{user},俺はあなたを、必ず『<r\=いちばんぼし>一番星</r>』の\n見える場所に連れて行く。,我一定会带你抵达能够看见『<r\=いちばんぼし>启明星</r>』的地方。
0000000000000,莉波,{user}くん……,{user}……
0000000000000,{user},そのためには、現『<r\=プリマステラ>一番星</r>』を、\n超えなくてはなりません。,为此，我们必须超越现在的『<r\=プリマステラ>启明星</r>』。
0000000000000,莉波,星南会長……,星南会长……
