id,name,text,trans
0000000000000,佑芽,いかがでしたかっ♪\n花海佑芽の『GO MY WAY!!』,感觉怎么样啊♪\n花海佑芽的《GO MY WAY!!》
0000000000000,{user},一言で言うならば――,用一句话来说的话――
select,,これぞアイドル！,这就是偶像！
0000000000000,佑芽,よ～しっ！　手ごたえアリ、ですねっ！,好～！ 感觉很有手感，对吧！
0000000000000,佑芽,早く聴いていただきたいです。\nファンの皆さんたちに。,想早点让大家听到。\n让粉丝们听到。
0000000000000,{user},新しい楽曲を習得して、\n最初の台詞がそれですか。,学会了新歌曲，\n第一句话就是这个吗。
0000000000000,{user},……実に感慨深い。成長しましたね。,……真是感慨万千。你成长了啊。
0000000000000,佑芽,えへへ～♪　――でもでもっ。,诶嘿嘿～♪ ――但是但是。
0000000000000,佑芽,じ～んとするのは、本番のあとですよ\nプロデューサーさん♪,感动的话，要在正式演出后再说哦\n制作人先生♪
0000000000000,佑芽,もっともっとレッスンして、\nもっともっと素敵なライブに\nしちゃいますから。,我会更加更加努力练习，\n让演唱会变得更加更加精彩哦。
0000000000000,{user},はは、ほどほどにお願いします。\nオーバーワークは逆効果に――と、,哈哈，请适可而止。\n过度工作会适得其反――说着，
0000000000000,{user},佑芽さんに限っては、\nそんな心配はいりませんね。,对于佑芽同学来说，\n这种担心是不必要的。
0000000000000,佑芽,はい！　元アスリート、ですから！\n体力でなら――,是！ 因为我是前运动员嘛！\n论体力的话――
0000000000000,佑芽,本家『GO MY WAY!!』を歌っている\n <em>あの方々</em>にだって負けません！,就算是唱着本家《GO MY WAY!!》的\n <em>那些人</em>，我也不会输！
0000000000000,{user},それで思い出しました。今日は、\n佑芽さんにプレゼントがあったんです。,对了我想起来了。今天，\n我有礼物要送给佑芽同学。
0000000000000,佑芽,えっ！\nプロデューサーさんが……あたしに？,诶！\n制作人先生……要给我？
0000000000000,佑芽,なんだろう……指輪とかかな～♡,是什么呢……会是戒指之类的吗～♡
0000000000000,{user},担当アイドルに指輪を贈る\nプロデューサーってなんですか……,给负责的偶像送戒指\n这是什么制作人啊……
0000000000000,{user},――もっとスゴいモノですよ。,――是更厉害的东西哦。
0000000000000,佑芽,えぇえぇぇぇ～～～～～～～～～ッ！？,诶诶诶诶～～～～～～～～～！？
0000000000000,{user},花海佑芽が『GO MY WAY!!』を歌うに\nあたって……,在花海佑芽演唱《GO MY WAY!!》之际……
0000000000000,{user},<em>本家本元</em>から、応援メッセージを\nいただいてきました。,从<em>本家本元</em>那里，收到了应援消息。
0000000000000,佑芽,ふぁぁぁぁぁ………………\nホントにスゴいモノじゃないですか！！,哇啊啊啊啊………………\n这真的是很厉害的东西不是吗！！
0000000000000,{user},偉大なアイドルからのお言葉を、\n一緒に聞いてみましょうか。,来自伟大偶像的话语，\n我们一起听听吧。
0000000000000,佑芽,ごくっ……,咕嘟……
0000000000000,765プロのアイドル,――花海佑芽さん、はじめまして。,――花海佑芽同学，初次见面。
0000000000000,765プロのアイドル,そう切り出そうと思って\nいたんですけど……,我是想这样开头\n的……
0000000000000,765プロのアイドル,佑芽ちゃん、久しぶりだね！\n私のこと、憶えてくれてるかな？,佑芽酱，好久不见！\n还记得我吗？
0000000000000,佑芽,んっ？　――あ！！！！！！,嗯？ ――啊！！！！！！
0000000000000,765プロのアイドル,次のライブ、必ず観にいくからね！,下次的演唱会，我一定会去看的哦！
0000000000000,765プロのアイドル,佑芽ちゃんらしい\n『GO MY WAY!!』を、\nファンのみんなに……届けてあげて！,展现佑芽酱风格的\n《GO MY WAY!!》，\n传达给粉丝们吧！
