id,name,text,trans
0000000000000,佑芽,GO MY WAY～♪　GO 前へ～♪\n頑張ってゆきましょう～♪,GO MY WAY～♪　GO 前进～♪\n一起加油吧～♪
0000000000000,佑芽,ふふふふふ…………,呵呵呵呵呵…………
0000000000000,手毬,――ご機嫌だね。,――心情很好嘛。
0000000000000,佑芽,あ、手毬ちゃんだ。,啊，是手毬。
0000000000000,手毬,聞いたよ。歌うんだってね、\n『GO MY WAY!!』。,听说了。你要唱啊，\n『GO MY WAY!!』。
0000000000000,佑芽,うんっ！,嗯！
0000000000000,手毬,次のライブで歌う曲を、\n浮かれて口ずさむなんて。,在下次演唱会上要唱的歌，\n居然飘飘然地哼出来。
0000000000000,手毬,ちょっと子供っぽすぎるんじゃない？,是不是有点太幼稚了？
0000000000000,佑芽,いいんですぅ～。\nいまだけは、子供っぽくても。,没关系嘛～。\n至少现在，幼稚一点也没关系。
0000000000000,佑芽,この嬉しさを、\n歌に込めてるところなんだ。,我正在把这份喜悦，\n融入到歌声里呢。
0000000000000,手毬,ふーん。まあ、その気持ちは……\nわからなくもないよ。,哼。嘛，那种心情……\n也不是不能理解。
0000000000000,手毬,アイドルだからね。,毕竟是偶像嘛。
0000000000000,手毬,だけど、あなたって……その曲が\nどういうものなのか、,但是，你……那首歌\n意味着什么，
0000000000000,手毬,本当にわかっているの？,真的明白吗？
0000000000000,佑芽,もちろん。,当然。
0000000000000,佑芽,アイドルなら誰でもしってる、\nアイドルの歌、だよね。,只要是偶像都知道的，\n偶像之歌，对吧。
0000000000000,佑芽,わかるよ、\n手毬ちゃんがなにを言いたいのか。,我懂，\n手毬你想说什么。
0000000000000,佑芽,花海佑芽に『GO MY WAY!!』を\n歌う資格があるのか、って。,是问花海佑芽有没有资格唱\n『GO MY WAY!!』吧。
0000000000000,佑芽,心配してくれてるんでしょ？,你是在担心我吧？
0000000000000,手毬,心配だよ。,我担心啊。
0000000000000,手毬,アイドルをリスペクトしていない\nアイドルに歌われたら、,被不尊重偶像的偶像来唱的话，
0000000000000,手毬,曲がかわいそうだから。,歌曲就太可怜了。
0000000000000,佑芽,ひひ～♪,嘻嘻～♪
0000000000000,手毬,なに？　咲季みたいな笑い方して。,干嘛？笑的方式像咲季一样。
0000000000000,佑芽,一緒に来て！！,跟我来！！
0000000000000,佑芽,――どうだった？,――怎么样？
0000000000000,手毬,………………………………………………,………………………………………………
0000000000000,手毬,――やるね。,――有两下子嘛。
0000000000000,手毬,聞き惚れたよ。,听得入迷了。
0000000000000,手毬,現地で観てみたくなった。,想去现场看看了。
0000000000000,手毬,アイドル・花海佑芽の\n『GO MY WAY!!』。,偶像・花海佑芽的\n『GO MY WAY!!』。
0000000000000,佑芽,……！！,……！！
0000000000000,佑芽,やったぁ～～～～～～～～～～～～！！,成功了～～～～～～～～～～～～！！
0000000000000,佑芽,あの手毬ちゃんに！！\n認めてもらえたぞ～～～～！！,被那个手毬！！\n认可了～～～～！！
0000000000000,手毬,うるっさいな。\nそんなに喜ぶようなこと？,吵死了。\n有那么值得高兴吗？
0000000000000,佑芽,ふっふっふ！　いまのあたしは――\nすべてのアイドルをリスペクト！,嘿嘿嘿！现在的我――\n尊重所有偶像！
0000000000000,佑芽,実力のあるアイドルは特に！,特别是对有实力的偶像！
0000000000000,手毬,……あっそ。,……这样啊。
0000000000000,手毬,咲季の言ったとおりだ。\nとんだスロースターターだね。,正如咲季所说的。\n真是个慢热型啊。
0000000000000,手毬,あ～あ。\n3年間、退屈しないですみそう。,啊～啊。\n看来这3年不会无聊了。
0000000000000,佑芽,手毬ちゃん。,手毬。
0000000000000,手毬,なに？,干嘛？
0000000000000,佑芽,歌で勝つ。,用歌声来赢。
0000000000000,手毬,やってみれば。,那就试试看啊。
info,adv_cidol-hume-3-018_02.txt,,
译者,deepseek-v4-pro,,
